arm	family	file	line	channel	commented	level	sink	text
A	command	src/interfaceModule/app_command_interface.cpp	131	std::cout	True	(console)	(console)	str << std::endl
A	command	src/interfaceModule/app_command_interface.cpp	170	clog	False	LOG_TYPE::L_DEBUG	LOG_FILE::INTERNAL	"Command: " + command + "Argument hash:"
A	command	src/interfaceModule/app_command_interface.cpp	172	clog	False	LOG_TYPE::L_INFO	LOG_FILE::INTERNAL	"\t" + iter->first + " : " + iter->second, LOG_TYPE::L_DEBUG
A	command	src/interfaceModule/app_command_interface.cpp	210	clog	False	LOG_TYPE::L_INFO	LOG_FILE::SCRIPT	"Execute_command " + commandline
A	command	src/interfaceModule/app_command_interface.cpp	226	clog	False	LOG_TYPE::L_INFO	LOG_FILE::SCRIPT	"this command has not been executed " + commandline
A	command	src/interfaceModule/app_command_interface.cpp	233	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Unrecognized or malformed command name")
A	command	src/interfaceModule/app_command_interface.cpp	234	clog	False	LOG_TYPE::L_DEBUG	LOG_FILE::SCRIPT	debug_message
A	command	src/interfaceModule/app_command_interface.cpp	311	debug_message	True	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Unrecognized or malformed flag name")
A	command	src/interfaceModule/app_command_interface.cpp	312	clog	False	LOG_TYPE::L_DEBUG	LOG_FILE::SCRIPT	debug_message
A	command	src/interfaceModule/app_command_interface.cpp	327	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	("Unrecognized or malformed flag argument")
A	command	src/interfaceModule/app_command_interface.cpp	676	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::INTERNAL	"Command 'flag': this flag cannot be toggled because its " "current value cannot be read; pass 'on' or 'off' instead."
A	command	src/interfaceModule/app_command_interface.cpp	1148	clog	False	LOG_TYPE::L_DEBUG	LOG_FILE::INTERNAL	"no effect with unknown case "
A	command	src/interfaceModule/app_command_interface.cpp	1169	clog	True	LOG_TYPE::L_DEBUG	LOG_FILE::SCRIPT	"have execute: " + commandline
A	command	src/interfaceModule/app_command_interface.cpp	1173	clog	False	LOG_TYPE::L_DEBUG	LOG_FILE::SCRIPT	"Could not execute: " + commandline
A	command	src/interfaceModule/app_command_interface.cpp	1174	clog	False	LOG_TYPE::L_DEBUG	LOG_FILE::SCRIPT	debug_message
A	command	src/interfaceModule/app_command_interface.cpp	1186	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	("Unrecognized or malformed flag argument")
A	command	src/interfaceModule/app_command_interface.cpp	1195	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Unrecognized or malformed command_flag behaviour")
A	command	src/interfaceModule/app_command_interface.cpp	1205	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::INTERNAL	"No tcp : i can't send "
A	command	src/interfaceModule/app_command_interface.cpp	1230	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("command 'get': unknown status value")
A	command	src/interfaceModule/app_command_interface.cpp	1233	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("command 'get': unknown argument")
A	command	src/interfaceModule/app_command_interface.cpp	1318	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'session': the session could not be saved")
A	command	src/interfaceModule/app_command_interface.cpp	1321	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'session': the session could not be loaded")
A	command	src/interfaceModule/app_command_interface.cpp	1323	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'session': unknown or missing action, expected 'save' or 'load'")
A	command	src/interfaceModule/app_command_interface.cpp	1344	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("command 'search' : missing name argument")
A	command	src/interfaceModule/app_command_interface.cpp	1356	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("command 'planet_scale' : missing name or scale argument")
A	command	src/interfaceModule/app_command_interface.cpp	1403	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("command_'wait' : unrecognized or malformed argument name.")
A	command	src/interfaceModule/app_command_interface.cpp	1424	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command_personal: Unknown 'action' value"
A	command	src/interfaceModule/app_command_interface.cpp	1431	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command_'personal' : unrecognized or malformed argument"
A	command	src/interfaceModule/app_command_interface.cpp	1455	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"Error loading nebula."
A	command	src/interfaceModule/app_command_interface.cpp	1471	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'dso': unknown action value")
A	command	src/interfaceModule/app_command_interface.cpp	1505	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'dso': case hidden unknown argument")
A	command	src/interfaceModule/app_command_interface.cpp	1509	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("command 'dso' : unknown argument")
A	command	src/interfaceModule/app_command_interface.cpp	1527	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("command 'dso3d' : unknown argument")
A	command	src/interfaceModule/app_command_interface.cpp	1545	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"Error loading dso."
A	command	src/interfaceModule/app_command_interface.cpp	1549	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'dso2D': unknown action value")
A	command	src/interfaceModule/app_command_interface.cpp	1552	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("command 'dso2D' : unknown argument")
A	command	src/interfaceModule/app_command_interface.cpp	1573	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command_personeq: Unknown 'action' value"
A	command	src/interfaceModule/app_command_interface.cpp	1580	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command_'personeq' : unrecognized or malformed argument"
A	command	src/interfaceModule/app_command_interface.cpp	1607	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'body_trace': unknown pen value")
A	command	src/interfaceModule/app_command_interface.cpp	1625	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("command 'body_trace' : unknown argument")
A	command	src/interfaceModule/app_command_interface.cpp	1876	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'color': unknown expected argument 'property'")
A	command	src/interfaceModule/app_command_interface.cpp	1882	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'color': unknown property")
A	command	src/interfaceModule/app_command_interface.cpp	1958	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("command 'illuminate': filename not found")
A	command	src/interfaceModule/app_command_interface.cpp	1965	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("command 'illuminate': argument unknown")
A	command	src/interfaceModule/app_command_interface.cpp	1972	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command_'print': malformed command"
A	command	src/interfaceModule/app_command_interface.cpp	1978	std::cout	True	(console)	(console)	oss.str() << std::endl
A	command	src/interfaceModule/app_command_interface.cpp	1979	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::SCRIPT	oss.str()
A	command	src/interfaceModule/app_command_interface.cpp	1980	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::INTERNAL	oss.str()
A	command	src/interfaceModule/app_command_interface.cpp	2114	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command_'set': malformed command"
A	command	src/interfaceModule/app_command_interface.cpp	2120	std::cout	True	(console)	(console)	i.first << "->" << i.second << std::endl
A	command	src/interfaceModule/app_command_interface.cpp	2129	std::cout	True	(console)	(console)	"size "<< m_appcommand.size() << " m_appcommand" << std::endl
A	command	src/interfaceModule/app_command_interface.cpp	2134	std::cout	True	(console)	(console)	setName << " found" << std::endl
A	command	src/interfaceModule/app_command_interface.cpp	2138	std::cout	True	(console)	(console)	setName << " not found" << std::endl
A	command	src/interfaceModule/app_command_interface.cpp	2148	std::cout	True	(console)	(console)	setName << " : " << setValue << std::endl
A	command	src/interfaceModule/app_command_interface.cpp	2151	std::cout	True	(console)	(console)	"parserSet-> " << static_cast<std::underlying_type<SCD_NAMES>::type>(parserSet) << std::endl
A	command	src/interfaceModule/app_command_interface.cpp	2222	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command_'set': unknown argument"
A	command	src/interfaceModule/app_command_interface.cpp	2224	std::cout	True	(console)	(console)	i.first << "->" << i.second << std::endl
A	command	src/interfaceModule/app_command_interface.cpp	2226	clog	True	LOG_TYPE::L_DEBUG	LOG_FILE::SCRIPT	debug_message
A	command	src/interfaceModule/app_command_interface.cpp	2239	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"Bad shutdown request."
A	command	src/interfaceModule/app_command_interface.cpp	2259	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command 'configuration' missing name parameter"
A	command	src/interfaceModule/app_command_interface.cpp	2267	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command 'configuration' filename not found"
A	command	src/interfaceModule/app_command_interface.cpp	2284	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command 'configuration': missing star_lines action load_star argument"
A	command	src/interfaceModule/app_command_interface.cpp	2286	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command 'configuration': unknown star_lines action argument"
A	command	src/interfaceModule/app_command_interface.cpp	2297	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command 'configuration', star_navigator missing name argument"
A	command	src/interfaceModule/app_command_interface.cpp	2306	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command 'configuration' filename not found"
A	command	src/interfaceModule/app_command_interface.cpp	2310	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command 'configuration', star_navigator missing mode argument"
A	command	src/interfaceModule/app_command_interface.cpp	2325	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command 'configuration': unknown starNavigator mode parameter"
A	command	src/interfaceModule/app_command_interface.cpp	2333	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command 'configuration': unknown starNavigator action argument"
A	command	src/interfaceModule/app_command_interface.cpp	2335	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command 'configuration': unknown module argument"
A	command	src/interfaceModule/app_command_interface.cpp	2347	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command 'configuration': unknown action value"
A	command	src/interfaceModule/app_command_interface.cpp	2349	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command 'configuration': unknown argument"
A	command	src/interfaceModule/app_command_interface.cpp	2358	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command 'constellation': missing name"
A	command	src/interfaceModule/app_command_interface.cpp	2370	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command 'constellation': missing type"
A	command	src/interfaceModule/app_command_interface.cpp	2392	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command 'constellation': unknown type"
A	command	src/interfaceModule/app_command_interface.cpp	2405	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("command 'externalviewer' : fileName too short")
A	command	src/interfaceModule/app_command_interface.cpp	2417	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command_externalViewer media fileName not found"
A	command	src/interfaceModule/app_command_interface.cpp	2423	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command_externalViewer audio fileName not found"
A	command	src/interfaceModule/app_command_interface.cpp	2429	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command_externalViewer shell script fileName not found"
A	command	src/interfaceModule/app_command_interface.cpp	2435	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command_externalViewer shell script fileName not found"
A	command	src/interfaceModule/app_command_interface.cpp	2441	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command_externalViewer swf fileName not found"
A	command	src/interfaceModule/app_command_interface.cpp	2447	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command_externalViewer png fileName not found"
A	command	src/interfaceModule/app_command_interface.cpp	2452	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command 'externalviewer': system error"
A	command	src/interfaceModule/app_command_interface.cpp	2464	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("command 'externalviewer' : unknown argument")
A	command	src/interfaceModule/app_command_interface.cpp	2559	clog	False	LOG_TYPE::L_INFO	LOG_FILE::SCRIPT	oss.str()
A	command	src/interfaceModule/app_command_interface.cpp	2563	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command 'heading' : unknown argument"
A	command	src/interfaceModule/app_command_interface.cpp	2586	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command 'meteors' : no zhr argument"
A	command	src/interfaceModule/app_command_interface.cpp	2607	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command 'landscape' : missing rotation parameter"
A	command	src/interfaceModule/app_command_interface.cpp	2611	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command 'landscape' : invalid action parameter"
A	command	src/interfaceModule/app_command_interface.cpp	2619	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command 'landscape' : invalid action parameter"
A	command	src/interfaceModule/app_command_interface.cpp	2621	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command 'landscape' : unknown argument"
A	command	src/interfaceModule/app_command_interface.cpp	2636	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command 'screen_fader' : invalid alpha parameter"
A	command	src/interfaceModule/app_command_interface.cpp	2652	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'text': argument 'name' needed")
A	command	src/interfaceModule/app_command_interface.cpp	2672	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'text': argument 'string' needed")
A	command	src/interfaceModule/app_command_interface.cpp	2762	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'text': parameter 'azimuth' or 'altitude' needed")
A	command	src/interfaceModule/app_command_interface.cpp	2782	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'text': unknown argument")
A	command	src/interfaceModule/app_command_interface.cpp	2791	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"Error loading sky culture from path specified."
A	command	src/interfaceModule/app_command_interface.cpp	2793	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command_sky_culture : path or action missing"
A	command	src/interfaceModule/app_command_interface.cpp	2814	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"Unable to execute script : " + file_with_path
A	command	src/interfaceModule/app_command_interface.cpp	2815	clog	False	LOG_TYPE::L_DEBUG	LOG_FILE::SCRIPT	debug_message
A	command	src/interfaceModule/app_command_interface.cpp	2845	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command_script : unknown parameter from 'action' argument"
A	command	src/interfaceModule/app_command_interface.cpp	2858	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command_script : unknown parameter from 'speed' argument"
A	command	src/interfaceModule/app_command_interface.cpp	2868	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command_'script' : missing action argument"
A	command	src/interfaceModule/app_command_interface.cpp	2916	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("command 'audio': filename not found")
A	command	src/interfaceModule/app_command_interface.cpp	2920	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("command 'audio': filename not found")
A	command	src/interfaceModule/app_command_interface.cpp	2925	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("command 'audio': unknown action value")
A	command	src/interfaceModule/app_command_interface.cpp	2929	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("command 'audio' : unknown argument")
A	command	src/interfaceModule/app_command_interface.cpp	2943	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Image argument name required.")
A	command	src/interfaceModule/app_command_interface.cpp	2956	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("command 'image': filename not found")
A	command	src/interfaceModule/app_command_interface.cpp	2980	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Unable to load image: ") + argName
A	command	src/interfaceModule/app_command_interface.cpp	2986	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Unable to find image: ") + argName
A	command	src/interfaceModule/app_command_interface.cpp	3042	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("command 'image': HP number ") + argHP + _(" is not a valid star")
A	command	src/interfaceModule/app_command_interface.cpp	3134	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command 'select' : no object found"
A	command	src/interfaceModule/app_command_interface.cpp	3200	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'look_at': wrong argument")
A	command	src/interfaceModule/app_command_interface.cpp	3220	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'star_lines': wrong argument")
A	command	src/interfaceModule/app_command_interface.cpp	3241	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'galaxy_stars': file not found: ") + argLoad
A	command	src/interfaceModule/app_command_interface.cpp	3248	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'galaxy_stars': wrong argument. Use load filename")
A	command	src/interfaceModule/app_command_interface.cpp	3264	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'position': unknown parameter")
A	command	src/interfaceModule/app_command_interface.cpp	3298	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'zoom': unknown argument")
A	command	src/interfaceModule/app_command_interface.cpp	3316	std::cout	True	(console)	(console)	"Changing timerate to " << argRate << " duration: " << argDuration << std::endl
A	command	src/interfaceModule/app_command_interface.cpp	3320	std::cout	True	(console)	(console)	"Changing timerate to pause" << std::endl
A	command	src/interfaceModule/app_command_interface.cpp	3323	std::cout	True	(console)	(console)	"Changing timerate to resume" << std::endl
A	command	src/interfaceModule/app_command_interface.cpp	3392	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'time_rate': unknown argument")
A	command	src/interfaceModule/app_command_interface.cpp	3413	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command 'move_to' : missing lat && lon && alt"
A	command	src/interfaceModule/app_command_interface.cpp	3513	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"Command 'media' argument action need argument 'type'"
A	command	src/interfaceModule/app_command_interface.cpp	3528	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("command 'media': file videoname not found")
A	command	src/interfaceModule/app_command_interface.cpp	3550	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::SCRIPT	"command 'media':: video file has no extension to build language name " + languagedVideoName
A	command	src/interfaceModule/app_command_interface.cpp	3564	clog	False	LOG_TYPE::L_INFO	LOG_FILE::SCRIPT	"command 'media':: succesfull locale srt " + srtFileName
A	command	src/interfaceModule/app_command_interface.cpp	3566	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::SCRIPT	"command 'media':: locale srt not found"
A	command	src/interfaceModule/app_command_interface.cpp	3569	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::SCRIPT	"command 'media':: cannot build locale srt name as video file has no extension " + videoName
A	command	src/interfaceModule/app_command_interface.cpp	3576	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::SCRIPT	"command 'media':: locale srt not found, trying " + srtName
A	command	src/interfaceModule/app_command_interface.cpp	3581	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::SCRIPT	"command 'media':: srt file not found " + srtName
A	command	src/interfaceModule/app_command_interface.cpp	3584	clog	False	LOG_TYPE::L_INFO	LOG_FILE::SCRIPT	"command 'media':: succesfull srt " + srtFileName
A	command	src/interfaceModule/app_command_interface.cpp	3588	clog	False	LOG_TYPE::L_INFO	LOG_FILE::SCRIPT	"command 'media':: succesfull locale srt " + srtFileName
A	command	src/interfaceModule/app_command_interface.cpp	3593	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::SCRIPT	"command 'media':: srt file not found " + srtName
A	command	src/interfaceModule/app_command_interface.cpp	3596	clog	False	LOG_TYPE::L_INFO	LOG_FILE::SCRIPT	"command 'media':: succesfull srt " + srtFileName
A	command	src/interfaceModule/app_command_interface.cpp	3603	clog	False	LOG_TYPE::L_INFO	LOG_FILE::SCRIPT	"command 'media':: subtitles activated, to show " + srtFileName
A	command	src/interfaceModule/app_command_interface.cpp	3644	clog	False	LOG_TYPE::L_INFO	LOG_FILE::SCRIPT	"command 'media':: succesfull locale audio " + audioFileName
A	command	src/interfaceModule/app_command_interface.cpp	3646	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::SCRIPT	"command 'media':: locale audio not found"
A	command	src/interfaceModule/app_command_interface.cpp	3649	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::SCRIPT	"command 'media':: cannot build locale audio name as video file has no extension " + videoName
A	command	src/interfaceModule/app_command_interface.cpp	3656	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::SCRIPT	"command 'media':: locale audio not found, trying " + audioName
A	command	src/interfaceModule/app_command_interface.cpp	3661	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::SCRIPT	"command 'media':: audio file not found " + audioName
A	command	src/interfaceModule/app_command_interface.cpp	3664	clog	False	LOG_TYPE::L_INFO	LOG_FILE::SCRIPT	"command 'media':: succesfull audio " + audioFileName
A	command	src/interfaceModule/app_command_interface.cpp	3668	clog	False	LOG_TYPE::L_INFO	LOG_FILE::SCRIPT	"command 'media':: succesfull locale audio " + audioFileName
A	command	src/interfaceModule/app_command_interface.cpp	3673	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::SCRIPT	"command 'media':: audio not found " + audioName
A	command	src/interfaceModule/app_command_interface.cpp	3676	clog	False	LOG_TYPE::L_INFO	LOG_FILE::SCRIPT	"command 'media':: succesfull audio " + audioFileName
A	command	src/interfaceModule/app_command_interface.cpp	3774	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("command 'media': unknown parameter")
A	command	src/interfaceModule/app_command_interface.cpp	3792	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'domemasters': unknown action value")
A	command	src/interfaceModule/app_command_interface.cpp	3794	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("command 'domemasters': unknown argument")
A	command	src/interfaceModule/app_command_interface.cpp	3825	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Error parsing date local")
A	command	src/interfaceModule/app_command_interface.cpp	3837	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Error parsing date utc")
A	command	src/interfaceModule/app_command_interface.cpp	3848	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Error date local, vous devez être sur un astre pour utiliser l'argument relative")
A	command	src/interfaceModule/app_command_interface.cpp	3879	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Error date local, vous devez être sur un astre pour utiliser l'argument sideral")
A	command	src/interfaceModule/app_command_interface.cpp	3914	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'date': unknown load value")
A	command	src/interfaceModule/app_command_interface.cpp	3941	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("command 'date' : unknown argument")
A	command	src/interfaceModule/app_command_interface.cpp	4012	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'body': the current system has no data file to reload")
A	command	src/interfaceModule/app_command_interface.cpp	4026	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'body': the current system could not be saved")
A	command	src/interfaceModule/app_command_interface.cpp	4041	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	"command 'body' : unknown action argument"
A	command	src/interfaceModule/app_command_interface.cpp	4059	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'body': unknown hidden value")
A	command	src/interfaceModule/app_command_interface.cpp	4071	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'body': unknown orbit value")
A	command	src/interfaceModule/app_command_interface.cpp	4078	std::cout	True	(console)	(console)	"I receive a color info for " << argName << std::endl
A	command	src/interfaceModule/app_command_interface.cpp	4085	std::cout	True	(console)	(console)	"RGB: " << argR << " " << argG << " " << argB << std::endl
A	command	src/interfaceModule/app_command_interface.cpp	4088	std::cout	True	(console)	(console)	"Error color " << debug_message << std::endl
A	command	src/interfaceModule/app_command_interface.cpp	4092	std::cout	True	(console)	(console)	"News read : " << argColor << " " << Vcolor << std::endl
A	command	src/interfaceModule/app_command_interface.cpp	4110	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'body' datum_radius: value must be >= 0 km " "(0 = enterable/transparent body, the body radius = solid surface, " "radius*1.002 = terrain clearance). datum_radius unchanged; reissue " "with a non-negative km value.")
A	command	src/interfaceModule/app_command_interface.cpp	4115	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'body' datum_radius: no body named '") + argName + _("'. datum_radius unchanged; load the body first ('body action load').")
A	command	src/interfaceModule/app_command_interface.cpp	4125	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'body' ground_radius: value must be >= 0 km " "(0 = enterable body, descend to the centre; the body radius = solid " "floor; radius*1.002 = terrain clearance). ground_radius unchanged; " "reissue with a non-negative km value.")
A	command	src/interfaceModule/app_command_interface.cpp	4130	debug_message	False	(via executeCommandStatus L_DEBUG)	LOG_FILE::SCRIPT	_("Command 'body' ground_radius: no body named '") + argName + _("'. ground_radius unchanged; load the body first ('body action load').")
