# f104_solver  slice=f348bd34  steps_per_call=1
pos_slice=0645185a
name	arm	call	iterate	residual	pos_x	pos_y	pos_z
Charon	ctor	5	5328.3365744159264	4.4656189857050776e-10	8.5914490114957358e-05	6.6184397426977763e-05	-4.3924648347598856e-05
Eris	ctor	0	-72.145277352975299	5.1755564030031564e-05	-	-	-
Eris	ctor	1	-19.334756050446877	22.845517167684122	-27.271219052359424	15.256550053384764	27.453890221537907
Eris	ctor	2	17.851654261281155	14.340898470076713	-5.7211775107821463	38.856069731960446	33.711614841370626
Eris	ctor	3	-1.2207279019514523	4.7314823868708924	6.6985441554467826	46.862425775700714	32.932235665681212
Eris	ctor	4	4.0480535922875189	0.53729985127565971	65.979214295072509	55.082313468910982	5.6973132048622901
Eris	ctor	5	3.4779453548066366	0.032804839321396884	85.840990771561437	38.323142907458895	-18.725058289632585
Haumea	ctor	0	-	-	12.134240820755219	37.473801274020992	0
Haumea	ctor	1	-2.6023512178401926	0.055873373351993584	-45.403261738348839	-21.816441033190912	-0
Haumea	ctor	2	-2.5466284397770198	0.00013544776741778385	-44.107809607276074	-23.813070422834024	-0
Haumea	ctor	3	-2.5464929041041788	8.4861781977890209e-10	-44.104521296254909	-23.817839214980417	-0
Haumea	ctor	4	-2.5464929030317944	2.4492935982947064e-16	-44.104521270234542	-23.817839252710289	-0
Haumea	ctor	5	-2.5464929030317944	2.4492935982947064e-16	-44.104521270234542	-23.817839252710289	-0
Hydra_	ctor	0	400743.80122715695	8.9400564320385456e-06	-	-	-
Hydra_	ctor	1	-898.52926511169517	0.0035173376052171079	0.00041930646162369932	9.9560316111130411e-05	8.9243093656106839e-07
Hydra_	ctor	2	-898.53180930255905	1.0951518220281287e-05	0.00041955963464953362	9.8488653353902118e-05	8.9580493845658843e-07
Hydra_	ctor	3	-898.53182020812835	4.6940954234742094e-08	0.00041956071399602981	9.8484058331691244e-05	8.9581938846073467e-07
Hydra_	ctor	4	-898.53182025486831	2.0099832909181714e-10	0.00041956071862187097	9.8484038637954396e-05	8.9581945039148105e-07
Hydra_	ctor	5	-898.53182025506862	6.8212102632969618e-13	0.00041956071864169626	9.8484038553551791e-05	8.9581945065690147e-07
Juno	ctor	0	-	-	-3.214484003151147	0.82970489887052401	0
Juno	ctor	1	2.9701062136956025	0.00067599694759890028	-3.317074838706028	0.44041518312581734	0
